V	uW
0.0	21.3014428
0.05	3.46754678
0.1	1.98138878
0.15	1.23830978
0.2	-0.000174622983
0.25	-0.0863728928
0.3	0.0617001206
0.35	0.0123400241
0.4	0.0740401447
0.45	0.0493600965
0.5	-0.0493528205
0.55	0.0186664693
0.6	0.0112004273
0.65	0.0199115675
0.7	0.0199115675
0.75	0.0099562385
0.8	0.0124455255
0.85	0.00968123004
0.9	0.0104259357
0.95	0.00893652441
1.0	0.00819181878
1.05	0.0080677296
1.1	0.00844005399
1.15	0.00805086131
1.2	0.00877034978
1.25	0.00922933197
1.3	0.00877034978
1.35	0.00936578459
1.4	0.0101224913
1.45	0.0108111253
1.5	0.0114732268
1.55	0.0140014711
1.6	0.0238909443
1.65	0.0534632321
1.7	0.138079756
1.75	0.341732175
1.8	1.08963286
1.85	2.40032023
1.9	4.91693891
1.95	9.61368005
2.0	18.1211508
2.05	31.510117
2.1	52.4098505
2.15	83.0306817
2.2	117.173331
2.25	162.717421
2.3	209.458434
2.35	261.196838
2.4	317.53775
2.45	383.367529
2.5	446.309947
2.55	510.696089
2.6	587.651972
2.65	641.029794
2.7	697.256182
2.75	747.414073
2.8	791.998813
2.85	835.097511
2.9	872.251461
2.95	902.7177
3.0	927.239307
3.05	950.027141
3.1	972.567243
3.15	989.410328
3.2	1005.26272
3.25	1018.39053
3.3	1029.04136
3.35	1038.57741
3.4	1046.50366
3.45	1051.82896
3.5	1057.27836
3.55	1062.1082
3.6	1065.57598
3.65	1067.5576
3.7	1072.38768
3.75	1075.48363
3.8	1079.07527
3.85	1082.66692
3.9	1087.00152
3.95	1091.8316
4.0	1093.56525
4.05	1099.13852
4.1	1099.13852
4.15	1099.63375
4.2	1101.49151
4.25	1101.36764
4.3	1100.25308
4.35	1096.90917
4.4	1094.30845
4.45	1090.59294
4.5	1086.50606
4.55	1081.79986
4.6	1075.97909
4.65	1071.02515
4.7	1065.69985
4.75	1059.01202
4.8	1052.44829
4.85	1046.0082
4.9	1039.9397
4.95	1031.27048
5.0	1025.07812
5.05	1017.3996
5.1	1010.09267
5.15	1003.28121
5.2	994.488015
5.25	987.92417
5.3	981.236459
5.35	972.690992
5.4	963.650295
5.45	956.46712
5.5	949.407928
5.55	941.977138
5.6	933.06019
5.65	925.381668
5.7	917.455414
5.75	910.891569
5.8	901.355408
5.85	895.534642
5.9	888.351467
5.95	881.292275
6.0	872.499193
6.05	865.192153
6.1	858.380576
6.15	849.463628
6.2	839.184388
6.25	827.790471
6.3	821.969705
6.35	812.805025
6.4	805.002754
6.45	795.466593
6.5	788.655016
6.55	780.109549
6.6	772.554893
6.65	765.743316
6.7	759.179471
6.75	754.720997
6.8	745.927915
6.85	739.36407
6.9	731.685548
6.95	724.007026
7.0	718.310126
V	uW
0.0	21.4253087
0.05	2.35292828
0.1	1.11444388
0.15	-0.743253622
0.2	0.742904376
0.25	0.185093086
0.3	-0.0246800482
0.35	0.123392965
0.4	0.0123400241
0.45	0.098712917
0.5	0.0
0.55	0.0248883225
0.6	0.0261325113
0.65	0.0186664693
0.7	0.014933903
0.75	0.0112004273
0.8	0.00373529474
0.85	0.00744711315
0.9	0.00856420002
0.95	0.00744711315
1.0	0.0086882892
1.05	0.00695064273
1.1	0.00856420002
1.15	0.0102837561
1.2	0.0105566684
1.25	0.0113009619
1.3	0.0113381802
1.35	0.0111769154
1.4	0.011313368
1.45	0.0113362413
1.5	0.0113398455
1.55	0.0138260328
1.6	0.0227025261
1.65	0.0512161691
1.7	0.132708408
1.75	0.333879825
1.8	1.07771757
1.85	2.376986
1.9	4.85823102
1.95	9.53031031
2.0	18.0041825
2.05	31.3359124
2.1	52.1211696
2.15	82.6975156
2.2	116.692099
2.25	161.878357
2.3	208.915502
2.35	260.320725
2.4	316.822086
2.45	382.910977
2.5	445.310463
2.55	509.252422
2.6	583.936577
2.65	638.057478
2.7	692.302361
2.75	740.47863
2.8	784.072676
2.85	830.019708
2.9	861.600623
2.95	889.837625
3.0	916.836201
3.05	939.128571
3.1	959.563302
3.15	977.025717
3.2	993.125723
3.25	1004.64351
3.3	1017.15187
3.35	1025.32585
3.4	1033.00437
3.45	1038.57741
3.5	1043.15975
3.55	1047.74209
3.6	1050.34281
3.65	1053.56285
3.7	1058.14519
3.75	1062.4798
3.8	1066.81441
3.85	1071.27288
3.9	1074.36907
3.95	1079.19914
4.0	1080.93303
4.05	1087.99222
4.1	1089.84997
4.15	1092.82229
4.2	1094.55618
4.25	1094.92755
4.3	1094.43231
4.35	1094.06072
4.4	1090.7168
4.45	1088.98291
4.5	1085.88673
4.55	1082.41918
4.6	1077.21752
4.65	1073.25451
4.7	1067.68147
4.75	1061.36524
4.8	1057.1545
4.85	1049.10438
4.9	1043.77908
4.95	1036.59579
5.0	1030.40366
5.05	1022.4774
5.1	1015.04661
5.15	1009.47346
5.2	1000.92811
5.25	992.50651
5.3	984.332641
5.35	977.64493
5.4	969.223329
5.45	961.792539
5.5	954.237883
5.55	945.568667
5.6	937.642413
5.65	930.707087
5.7	923.028565
5.75	914.483098
5.8	906.556961
5.85	899.621518
5.9	892.686192
5.95	884.512323
6.0	875.84299
6.05	868.4122
6.1	860.609929
6.15	852.807541
6.2	844.262075
6.25	836.212072
6.3	825.808966
6.35	815.901207
6.4	807.108125
6.45	798.067311
6.5	790.26504
6.55	782.462652
6.6	774.288783
6.65	766.610261
6.7	759.798684
6.75	753.482571
6.8	747.785671
6.85	738.620991
6.9	732.923974
6.95	723.263947
7.0	715.833157
