V	MHz
0.0	44.22047276
0.004884004884	41.84016012
0.00976800976801	41.87789903
0.014652014652	41.91403168
0.019536019536	41.92902908
0.02442002442	41.96539182
0.029304029304	41.97948365
0.034188034188	42.01614192
0.039072039072	42.05179612
0.043956043956	42.06616533
0.04884004884	42.10327433
0.0537240537241	42.11651139
0.0586080586081	42.15288899
0.0634920634921	42.18869169
0.0683760683761	42.2030498
0.0732600732601	42.2389101
0.0781440781441	42.25272613
0.0830280830281	42.28882124
0.0879120879121	42.32569377
0.0927960927961	42.33992612
0.0976800976801	42.37601964
0.102564102564	42.38969429
0.107448107448	42.42613841
0.112332112332	42.46159978
0.117216117216	42.4750751
0.1221001221	42.51094561
0.126984126984	42.52441259
0.131868131868	42.5607407
0.136752136752	42.59606135
0.141636141636	42.60942343
0.14652014652	42.64504265
0.151404151404	42.65854247
0.156288156288	42.69363035
0.161172161172	42.72797551
0.166056166056	42.74211134
0.17094017094	42.77791932
0.175824175824	42.7916067
0.180708180708	42.82720558
0.185592185592	42.86298104
0.190476190476	42.87625956
0.19536019536	42.91138423
0.200244200244	42.94262627
0.205128205128	42.95991909
0.210012210012	42.99525836
0.214896214896	43.00891582
0.21978021978	43.04405603
0.224664224664	43.07555743
0.229548229548	43.09184949
0.234432234432	43.12647556
0.239316239316	43.13980976
0.2442002442	43.17574881
0.249084249084	43.20803246
0.253968253968	43.22441626
0.258852258852	43.25916732
0.263736263736	43.27243633
0.26862026862	43.30738738
0.273504273504	43.33896423
0.278388278388	43.35480089
0.283272283272	43.38965093
0.288156288156	43.40305815
0.29304029304	43.43736159
0.297924297924	43.46879484
0.302808302808	43.48483369
0.307692307692	43.51930545
0.312576312576	43.53190533
0.31746031746	43.56470928
0.322344322344	43.59705453
0.327228327228	43.61283043
0.332112332112	43.64727357
0.336996336996	43.66027812
0.34188034188	43.69482008
0.346764346764	43.72675176
0.351648351648	43.74173749
0.356532356532	43.77548936
0.361416361416	43.78867544
0.3663003663	43.82298921
0.371184371184	43.85524846
0.376068376068	43.87003772
0.380952380952	43.90384071
0.385836385836	43.91676517
0.39072039072	43.95048201
0.395604395604	43.98274557
0.400488400488	43.99730811
0.405372405372	44.03148674
0.410256410256	44.04418071
0.41514041514	44.07801291
0.420024420024	44.11052079
0.424908424908	44.12434428
0.429792429792	44.15783479
0.434676434676	44.17041104
0.43956043956	44.20391069
0.444444444444	44.23599958
0.449328449328	44.25011224
0.454212454212	44.2830605
0.459096459096	44.2955533
0.46398046398	44.32877341
0.468864468864	44.3601556
0.473748473748	44.37327349
0.478632478632	44.40657231
0.483516483516	44.41934009
0.4884004884	44.4524724
0.493284493284	44.48412062
0.498168498168	44.49821467
0.503052503053	44.53095631
0.507936507937	44.5435371
0.512820512821	44.57582793
0.517704517705	44.60774079
0.522588522589	44.62128294
0.527472527473	44.65369751
0.532356532357	44.6659612
0.537240537241	44.69844882
0.542124542125	44.72994112
0.547008547009	44.74303297
0.551892551893	44.77564774
0.556776556777	44.78822456
0.561660561661	44.82096467
0.566544566545	44.85272397
0.571428571429	44.86553181
0.576312576313	44.89790601
0.581196581197	44.91031996
0.586080586081	44.94206365
0.590964590965	44.97304797
0.595848595849	44.986262
0.600732600733	45.01840493
0.605616605617	45.03046477
0.610500610501	45.06170065
0.615384615385	45.09320135
0.620268620269	45.10527276
0.625152625153	45.13689164
0.630036630037	45.14827706
0.634920634921	45.17924442
0.639804639805	45.21114708
0.644688644689	45.22344537
0.649572649573	45.25524488
0.654456654457	45.26760128
0.659340659341	45.29948392
0.664224664225	45.33046341
0.669108669109	45.34220389
0.673992673993	45.37385412
0.678876678877	45.38576172
0.683760683761	45.4172717
0.688644688645	45.44841447
0.693528693529	45.46062656
0.698412698413	45.49150585
0.703296703297	45.50350087
0.708180708181	45.53497172
0.713064713065	45.56632806
0.717948717949	45.57813029
0.722832722833	45.60929071
0.727716727717	45.637162
0.732600732601	45.65216378
0.737484737485	45.68299697
0.742368742369	45.69492621
0.747252747253	45.72552777
0.752136752137	45.75348489
0.757020757021	45.76791574
0.761904761905	45.79869381
0.766788766789	45.81029918
0.771672771673	45.84084021
0.776556776557	45.86864892
0.781440781441	45.88273362
0.786324786325	45.91237846
0.791208791209	45.92439499
0.796092796093	45.95512153
0.800976800977	45.98337353
0.805860805861	45.99745417
0.810744810745	46.02843226
0.815628815629	46.03966805
0.820512820513	46.07014623
0.825396825397	46.09747743
0.830280830281	46.11141961
0.835164835165	46.14174359
0.840048840049	46.15336546
0.844932844933	46.18321458
0.849816849817	46.21152668
0.854700854701	46.22458904
0.859584859585	46.25436421
0.864468864469	46.26609244
0.869352869353	46.29669524
0.874236874237	46.32535613
0.879120879121	46.33839401
0.884004884005	46.36859141
0.888888888889	46.37999091
0.893772893773	46.40995614
0.898656898657	46.43792929
0.903540903541	46.45044259
0.908424908425	46.48031767
0.913308913309	46.49149173
0.918192918193	46.52133111
