V	MHz
0.0	64.15962964
0.004884004884	64.18465276
0.00976800976801	64.20533501
0.014652014652	64.25831955
0.019536019536	64.3060622
0.02442002442	64.33010944
0.029304029304	64.38207331
0.034188034188	64.40154847
0.039072039072	64.45388219
0.043956043956	64.50182259
0.04884004884	64.52569099
0.0537240537241	64.57756712
0.0586080586081	64.59749344
0.0634920634921	64.64873298
0.0683760683761	64.69678563
0.0732600732601	64.71973989
0.0781440781441	64.77107735
0.0830280830281	64.79111248
0.0879120879121	64.84365371
0.0927960927961	64.89165887
0.0976800976801	64.91498011
0.102564102564	64.96528713
0.107448107448	64.98430083
0.112332112332	65.03538252
0.117216117216	65.08303442
0.1221001221	65.10524409
0.126984126984	65.15591674
0.131868131868	65.17529577
0.136752136752	65.2257389
0.141636141636	65.2729431
0.14652014652	65.29497307
0.151404151404	65.34502625
0.156288156288	65.36415314
0.161172161172	65.41412179
0.166056166056	65.46142096
0.17094017094	65.48275376
0.175824175824	65.5327643
0.180708180708	65.55172609
0.185592185592	65.60135706
0.190476190476	65.64929647
0.19536019536	65.66984029
0.200244200244	65.71929889
0.205128205128	65.73861875
0.210012210012	65.78775217
0.214896214896	65.83570463
0.21978021978	65.85573959
0.224664224664	65.9047123
0.229548229548	65.92355281
0.234432234432	65.97242029
0.239316239316	66.02176466
0.2442002442	66.0418793
0.249084249084	66.09075319
0.253968253968	66.10953326
0.258852258852	66.15861943
0.263736263736	66.20604779
0.26862026862	66.22514267
0.273504273504	66.2736734
0.278388278388	66.29208056
0.283272283272	66.34061417
0.288156288156	66.38879059
0.29304029304	66.4073092
0.297924297924	66.45556672
0.302808302808	66.47366783
0.307692307692	66.52186897
0.312576312576	66.56915552
0.31746031746	66.58749303
0.322344322344	66.6357234
0.327228327228	66.65421371
0.332112332112	66.70194574
0.336996336996	66.74918744
0.34188034188	66.76748355
0.346764346764	66.81481691
0.351648351648	66.83271762
0.356532356532	66.87969472
0.361416361416	66.92709613
0.3663003663	66.94523536
0.371184371184	66.99223899
0.376068376068	67.00987699
0.380952380952	67.05687779
0.385836385836	67.10365253
0.39072039072	67.12156676
0.395604395604	67.16957362
0.400488400488	67.18714359
0.405372405372	67.23449912
0.410256410256	67.28044473
0.41514041514	67.29761492
0.420024420024	67.34439318
0.424908424908	67.36244912
0.429792429792	67.40835437
0.434676434676	67.45443343
0.43956043956	67.47180886
0.444444444444	67.5183222
0.449328449328	67.55978643
0.454212454212	67.5817356
0.459096459096	67.62738473
0.46398046398	67.64440633
0.468864468864	67.67573126
0.473748473748	67.6144972
0.478632478632	67.44922089
0.483516483516	66.53404104
0.4884004884	65.7129442
0.493284493284	62.20552575
0.498168498168	56.38207153
0.503052503053	53.18123964
0.507936507937	44.27638628
0.512820512821	40.38619538
0.517704517705	30.31828088
0.522588522589	20.7857617
0.527472527473	17.49011067
0.532356532357	9.926177452
0.537240537241	7.867777713
0.542124542125	3.741675167
0.547008547009	1.529026024
0.551892551893	1.088890305
0.556776556777	0.3835487023
0.561660561661	0.2549164369
0.566544566545	0.08380310273
0.571428571429	0.0225355683
0.576312576313	0.01454221722
0.581196581197	0.00341521005
0.586080586081	0.00210333427
0.590964590965	0.0004290038833
0.595848595849	0.0001090859359
0.600732600733	5.838417514e-05
0.605616605617	1.395743073e-05
0.610500610501	1.395743073e-05
0.615384615385	1.395743073e-05
1.17216117216	1.395743073e-05
1.17704517705	8.875789013e-06
1.18192918193	1.9562434e-05
1.18681318681	0.0001552074066
1.1916971917	0.0005891915593
1.19658119658	0.003719211631
1.20146520147	0.007679131895
1.20634920635	0.03124856769
1.21123321123	0.1082222996
1.21611721612	0.1879730312
1.221001221	0.5273313773
1.22588522589	1.136632708
1.23076923077	1.791550076
1.23565323565	3.710193184
1.24053724054	4.924213614
1.24542124542	8.97809222
1.25030525031	14.13694902
1.25518925519	17.95143331
1.26007326007	26.50062946
1.26495726496	30.2260072
1.26984126984	40.12021811
1.27472527473	48.36159835
1.27960927961	53.04819693
1.28449328449	60.68206032
1.28937728938	62.86073615
1.29426129426	67.82638662
1.29914529915	70.62409294
1.30402930403	71.5262489
1.30891330891	72.70732523
1.3137973138	72.87098997
1.31868131868	73.16152578
1.32356532357	73.25403537
1.32844932845	73.27863558
1.33333333333	73.32573882
1.33821733822	73.34156696
1.3431013431	73.38319869
1.34798534799	73.42074217
1.35286935287	73.43963323
1.35775335775	73.48053645
1.36263736264	73.49647751
1.36752136752	73.53689366
1.37240537241	73.57463135
1.37728937729	73.59341538
1.38217338217	73.63448368
1.38705738706	73.65018516
1.39194139194	73.69071187
1.39682539683	73.72901567
1.40170940171	73.74777396
1.40659340659	73.78796566
1.41147741148	73.80351472
1.41636141636	73.84461033
1.42124542125	73.8839474
1.42612942613	73.90203307
1.43101343101	73.94292926
1.4358974359	73.95886912
1.44078144078	74.00007882
1.44566544567	74.03907939
1.45054945055	74.05721372
1.45543345543	74.09832267
1.46031746032	74.11417183
1.4652014652	74.15562326
1.47008547009	74.19466096
1.47496947497	74.21296842
1.47985347985	74.25401244
1.48473748474	74.27012684
1.48962148962	74.31251811
1.49450549451	74.35213265
1.49938949939	74.36954213
1.50427350427	74.41150257
1.50915750916	74.42706359
1.51404151404	74.46888626
1.51892551893	74.50893433
1.52380952381	74.52621418
1.52869352869	74.56816131
1.53357753358	74.58412989
1.53846153846	74.62595391
1.54334554335	74.66626165
1.54822954823	74.6837724
1.55311355311	74.72546376
1.557997558	74.74174092
1.56288156288	74.78346429
1.56776556777	74.82396708
1.57264957265	74.84202758
1.57753357753	74.88423597
1.58241758242	74.90046913
1.5873015873	74.94283175
1.59218559219	74.98478321
1.59706959707	75.00234265
1.60195360195	75.04474022
1.60683760684	75.0608298
1.61172161172	75.10412272
1.61660561661	75.14719119
1.62148962149	75.1641807
1.62637362637	75.20696355
1.63125763126	75.22345582
1.63614163614	75.26700283
1.64102564103	75.30990508
1.64590964591	75.32759201
1.65079365079	75.37166106
1.65567765568	75.38844392
1.66056166056	75.43204206
1.66544566545	75.47529749
1.67032967033	75.49215429
1.67521367521	75.53590496
1.6800976801	75.552541
1.68498168498	75.59672112
1.68986568987	75.63982754
1.69474969475	75.65669257
1.69963369963	75.70061265
1.70451770452	75.71723254
1.7094017094	75.76104528
1.71428571429	75.80531447
1.71916971917	75.82213716
1.72405372405	75.86598066
1.72893772894	75.88282519
1.73382173382	75.9276232
1.73870573871	75.97213838
1.74358974359	75.98919072
1.74847374847	76.03348695
1.75335775336	76.05036631
1.75824175824	76.09499122
1.76312576313	76.13944151
1.76800976801	76.15671479
1.77289377289	76.20129854
1.77777777778	76.21805318
1.78266178266	76.26250624
1.78754578755	76.30679542
1.79242979243	76.32395758
1.79731379731	76.367953
1.8021978022	76.3853649
1.80708180708	76.43066502
1.81196581197	76.47511522
1.81684981685	76.49203428
1.82173382173	76.53571414
1.82661782662	76.55265121
1.8315018315	76.596176
1.83638583639	76.63998189
1.84126984127	76.65665765
1.84615384615	76.70042262
1.85103785104	76.73995392
1.85592185592	76.76085019
1.86080586081	76.80423516
1.86568986569	76.82055723
1.87057387057	76.86412287
1.87545787546	76.90300757
1.88034188034	76.9234286
1.88522588523	76.96659027
1.89010989011	76.98360033
1.89499389499	77.02655751
1.89987789988	77.06550637
1.90476190476	77.08644852
1.90964590965	77.1296246
1.91452991453	77.14583132
1.91941391941	77.18874319
1.9242979243	77.22712838
1.92918192918	77.2473285
1.93406593407	77.29009436
1.93894993895	77.30616318
1.94383394383	77.34865625
1.94871794872	77.3875669
1.9536019536	77.40716952
1.95848595849	77.45088735
1.96336996337	77.46723368
1.96825396825	77.50955735
1.97313797314	77.54828986
1.97802197802	77.56775491
1.98290598291	77.60972993
1.98778998779	77.62584017
1.99267399267	77.66775343
1.99755799756	77.70630352
2.00244200244	77.72577819
2.00732600733	77.7676871
2.01221001221	77.78350594
2.01709401709	77.82501057
2.02197802198	77.8631745
2.02686202686	77.88247296
2.03174603175	77.92422191
2.03663003663	77.93980564
2.04151404151	77.98138428
2.0463980464	78.01921119
2.05128205128	78.03806702
2.05616605617	78.07921048
2.06105006105	78.09457409
2.06593406593	78.13606113
2.07081807082	78.17411932
2.0757020757	78.1927896
2.08058608059	78.23357954
2.08547008547	78.24953605
2.09035409035	78.289814
2.09523809524	78.32805593
2.10012210012	78.34599828
2.10500610501	78.38642196
2.10989010989	78.40164508
2.11477411477	78.44328102
2.11965811966	78.48197871
2.12454212454	78.49991628
2.12942612943	78.54007777
2.13431013431	78.55549403
2.13919413919	78.59554774
2.14407814408	78.6336033
2.14896214896	78.65116531
2.15384615385	78.69090259
2.15873015873	78.70648218
2.16361416361	78.74631189
2.1684981685	78.78417667
2.17338217338	78.80097391
2.17826617827	78.84145607
