V	MHz
4.0	51.93601652
4.00488400488	59.72637789
4.00976800977	59.73677365
4.01465201465	59.76261336
4.01953601954	59.7873576
4.02442002442	59.79801762
4.0293040293	59.82301397
4.03418803419	59.83287778
4.03907203907	59.85842816
4.04395604396	59.88292978
4.04884004884	59.89314264
4.05372405372	59.91842086
4.05860805861	59.92809779
4.06349206349	59.95322609
4.06837606838	59.97668266
4.07326007326	59.98698889
4.07814407814	60.01320392
4.08302808303	60.02249551
4.08791208791	60.0478835
4.0927960928	60.07351936
4.09768009768	60.08343317
4.10256410256	60.10848586
4.10744810745	60.1182866
4.11233211233	60.14337185
4.11721611722	60.16908457
4.1221001221	60.17902053
4.12698412698	60.20443747
4.13186813187	60.21402015
4.13675213675	60.2393861
4.14163614164	60.26423555
4.14652014652	60.27407673
4.1514041514	60.29988511
4.15628815629	60.30956606
4.16117216117	60.33501146
4.16605616606	60.36039056
4.17094017094	60.37017811
4.17582417582	60.39542872
4.18070818071	60.40515751
4.18559218559	60.43010413
4.19047619048	60.45531874
4.19536019536	60.46481683
4.20024420024	60.49005668
4.20512820513	60.5126714
4.21001221001	60.52477264
4.2148962149	60.54981545
4.21978021978	60.55960076
4.22466422466	60.58398883
4.22954822955	60.60695851
4.23443223443	60.61881874
4.23931623932	60.64425528
4.2442002442	60.65386623
4.24908424908	60.67935737
4.25396825397	60.70233103
4.25885225885	60.71412748
4.26373626374	60.73899113
4.26862026862	60.74886124
4.2735042735	60.77422793
4.27838827839	60.79739063
4.28327228327	60.80901895
4.28815628816	60.834306
4.29304029304	60.84413441
4.29792429792	60.86915169
4.30280830281	60.89260203
4.30769230769	60.90482921
4.31257631258	60.93026587
4.31746031746	60.93945241
4.32234432234	60.9651714
4.32722832723	60.98844602
4.33211233211	60.99984499
4.336996337	61.02483475
4.34188034188	61.03443415
4.34676434676	61.05952998
4.35164835165	61.0831978
4.35653235653	61.09465928
4.36141636142	61.1197065
4.3663003663	61.1289047
4.37118437118	61.1537306
4.37606837607	61.17744193
4.38095238095	61.18772533
4.38583638584	61.21256191
4.39072039072	61.22250404
4.3956043956	61.24803126
4.40048840049	61.2719206
4.40537240537	61.28270787
4.41025641026	61.30784762
4.41514041514	61.31757256
4.42002442002	61.34259571
4.42490842491	61.36724367
4.42979242979	61.37792178
4.43467643468	61.40301853
4.43956043956	61.41275877
4.44444444444	61.43821595
4.44932844933	61.46225096
4.45421245421	61.47279327
4.4590964591	61.49860778
4.46398046398	61.50829501
4.46886446886	61.53377281
4.47374847375	61.55845307
4.47863247863	61.56908914
4.48351648352	61.59414893
4.4884004884	61.60378777
4.49328449328	61.62897897
4.49816849817	61.65347228
4.50305250305	61.66394386
4.50793650794	61.68945503
4.51282051282	61.69893822
4.5177045177	61.72430229
4.52258852259	61.74908138
4.52747252747	61.75941575
4.53235653236	61.78441412
4.53724053724	61.79343798
4.54212454212	61.81843634
4.54700854701	61.84402153
4.55189255189	61.85398789
4.55677655678	61.87935967
4.56166056166	61.8892026
4.56654456654	61.91454119
4.57142857143	61.93978297
4.57631257631	61.94933736
4.5811965812	61.97484637
4.58608058608	61.98472581
4.59096459096	62.01019997
4.59584859585	62.03513693
4.60073260073	62.04474886
4.60561660562	62.07035736
4.6105006105	62.07951714
4.61538461538	62.10513641
4.62026862027	62.13113935
4.62515262515	62.14079302
4.63003663004	62.16609331
4.63492063492	62.17575543
4.6398046398	62.20105827
4.64468864469	62.2264057
4.64957264957	62.23616186
4.65445665446	62.26104628
4.65934065934	62.27096688
4.66422466422	62.29640025
4.66910866911	62.32174394
4.67399267399	62.33139683
4.67887667888	62.35672432
4.68376068376	62.36609682
4.68864468864	62.3913251
4.69352869353	62.41556517
4.69841269841	62.42510272
4.7032967033	62.45106875
4.70818070818	62.46058819
4.71306471306	62.48618016
4.71794871795	62.51147389
4.72283272283	62.52109932
4.72771672772	62.54623728
4.7326007326	62.56880201
4.73748473748	62.58123124
4.74236874237	62.60687247
4.74725274725	62.61612388
4.75213675214	62.64136585
4.75702075702	62.66452432
4.7619047619	62.67625361
4.76678876679	62.70132052
4.77167277167	62.71135725
4.77655677656	62.73715595
4.78144078144	62.7605891
4.78632478632	62.77231084
4.79120879121	62.79756562
4.79609279609	62.80751172
4.80097680098	62.83258837
4.80586080586	62.85584708
4.81074481074	62.86746908
4.81562881563	62.8929413
4.82051282051	62.90281657
4.8253968254	62.92816388
4.83028083028	62.95106207
4.83516483516	62.9627125
4.84004884005	62.98802867
4.84493284493	62.99773819
4.84981684982	63.02248101
4.8547008547	63.04585044
4.85958485958	63.0575756
4.86446886447	63.08300294
4.86935286935	63.09295261
4.87423687424	63.11851401
4.87912087912	63.14166944
4.884004884	63.15314115
4.88888888889	63.1782886
4.89377289377	63.1880136
4.89865689866	63.21352546
4.90354090354	63.23715283
4.90842490842	63.24869436
4.91330891331	63.27397115
4.91819291819	63.28365179
4.92307692308	63.30880751
4.92796092796	63.33294786
4.93284493284	63.34476619
4.93772893773	63.37031197
4.94261294261	63.38006131
4.9474969475	63.40522897
4.95238095238	63.4292469
4.95726495726	63.44071314
4.96214896215	63.46601475
4.96703296703	63.47509189
4.97191697192	63.50064276
4.9768009768	63.52464908
4.98168498168	63.53587624
4.98656898657	63.56094816
4.99145299145	63.57072671
4.99633699634	63.59619955
5.00122100122	63.61977807
V	MHz
3.8	58.92432462
3.80488400488	58.93770943
3.80976800977	58.96420583
3.81465201465	58.9742313
3.81953601954	58.99982636
3.82442002442	59.02315622
3.8293040293	59.03485463
3.83418803419	59.06059555
3.83907203907	59.07064433
3.84395604396	59.09666077
3.84884004884	59.11989691
3.85372405372	59.13192954
3.85860805861	59.1574878
3.86349206349	59.16666611
3.86837606838	59.1919182
3.87326007326	59.21516609
3.87814407814	59.22698176
3.88302808303	59.25229938
3.88791208791	59.26200181
3.8927960928	59.28714713
3.89768009768	59.31084194
3.90256410256	59.32214197
3.90744810745	59.34702305
3.91233211233	59.35655312
3.91721611722	59.38189047
3.9221001221	59.40556128
3.92698412698	59.41735101
3.93186813187	59.44244608
3.93675213675	59.45255649
3.94163614164	59.47807504
3.94652014652	59.5014542
3.9514041514	59.51287245
3.95628815629	59.53814993
3.96117216117	59.54815206
3.96605616606	59.57331565
3.97094017094	59.59693691
3.97582417582	59.60853581
3.98070818071	59.63379663
3.98559218559	59.64288607
3.99047619048	59.66847867
3.99536019536	59.69304156
4.00024420024	59.70420861
4.00512820513	59.72965856
4.01001221001	59.7393375
4.0148962149	59.76467418
4.01978021978	59.78859121
4.02466422466	59.79964224
4.02954822955	59.82480087
4.03443223443	59.83411817
4.03931623932	59.85964142
4.0442002442	59.88389055
4.04908424908	59.89444949
4.05396825397	59.91972934
4.05885225885	59.92943118
4.06373626374	59.95446479
4.06862026862	59.97763816
4.0735042735	59.98863217
